employee_id,survey_date,engagement_score,work_life_balance,manager_support
E102922,2020-11-11,1,1,2
E102922,2022-08-15,4,3,2
E102922,2020-11-18,1,5,1
E102923,2019-09-29,3,1,1
E102923,2022-01-29,4,3,5
E102924,2020-10-08,5,4,1
E102925,2021-04-03,1,4,5
E102926,2022-05-19,1,2,5
E102926,2021-06-17,2,4,1
E102926,2020-12-03,3,1,2
E102927,2020-05-20,3,2,2
E102928,2022-03-01,3,3,3
E102929,2021-04-13,2,1,5
E102929,2022-12-27,3,3,2
E102930,2022-10-24,5,4,1
E102930,2023-04-13,2,1,4
E102930,2020-03-04,5,1,4
E102931,2020-08-03,1,2,1
E102931,2019-06-29,3,2,1
E102932,2022-12-21,3,4,1
E102932,2022-08-22,1,2,4
E102933,2022-11-15,4,1,5
E102933,2023-03-27,4,5,3
E102933,2021-03-12,2,4,2
E102934,2021-11-15,3,5,5
E102935,2019-06-17,2,3,2
E102936,2023-05-17,1,1,4
E102936,2021-03-14,5,1,2
E102936,2023-02-13,2,5,5
E102937,2020-01-02,2,4,2
E102938,2022-04-27,1,4,4
E102938,2019-09-04,2,3,1
E102939,2022-12-19,5,5,5
E102939,2020-12-21,4,5,5
E102940,2023-06-06,1,4,2
E102940,2022-10-15,1,1,2
E102940,2019-05-22,4,3,2
E102941,2020-12-04,3,2,2
E102941,2020-04-17,5,2,2
E102942,2019-10-14,1,3,4
E102942,2023-05-07,1,3,1
E102943,2023-07-21,5,4,4
E102943,2019-06-16,1,2,2
E102944,2023-10-26,5,2,2
E102944,2020-10-07,5,1,4
E102945,2021-07-23,5,5,4
E102945,2022-02-25,3,3,3
E102945,2021-02-28,1,5,3
E102946,2022-11-05,3,2,1
E102946,2021-10-24,5,4,2
E102947,2019-04-30,3,4,1
E102947,2019-07-22,1,2,4
E102948,2019-06-16,2,2,1
E102949,2020-10-24,3,4,2
E102949,2022-07-06,5,2,4
E102950,2021-07-12,5,3,2
E102950,2020-03-29,5,2,4
E102950,2022-04-18,2,1,5
E102951,2019-08-14,1,4,2
E102952,2022-08-20,5,4,1
E102952,2022-11-09,1,1,1
E102952,2021-12-11,5,3,1
E102953,2021-05-01,3,1,4
E102954,2021-02-13,5,4,2
E102954,2021-02-20,5,2,2
E102954,2019-12-25,4,1,5
E102955,2021-11-26,2,1,5
E102955,2020-12-15,2,1,4
E102956,2021-12-30,4,2,4
E102957,2019-09-02,5,3,3
E102957,2023-06-23,4,3,2
E102958,2019-07-02,3,4,5
E102959,2020-09-12,3,3,5
E102959,2021-06-21,5,1,5
E102960,2023-10-29,1,3,5
E102960,2023-08-19,3,5,4
E102961,2020-12-14,4,1,5
E102962,2020-04-29,1,2,2
E102963,2021-11-09,3,1,4
E102963,2023-02-18,4,2,1
E102963,2022-10-20,5,2,2
E102964,2020-12-30,5,5,4
E102964,2019-03-23,4,5,5
E102965,2021-10-10,2,3,2
E102965,2021-09-01,3,5,2
E102965,2023-02-21,5,2,3
E102966,2019-09-26,2,2,5
E102966,2019-03-30,5,3,1
E102967,2021-04-28,5,4,3
E102968,2021-05-11,1,3,3
E102968,2021-06-12,3,2,5
E102969,2021-06-27,4,1,4
E102969,2019-12-28,1,2,2
E102970,2022-05-16,5,4,2
E102971,2019-10-17,2,4,1
E102971,2022-11-13,1,1,5
E102971,2019-08-31,1,4,1
E102972,2021-03-31,3,5,5
E102973,2019-04-04,1,3,3
E102974,2021-07-11,5,5,4
E102975,2020-11-12,2,5,5
E102976,2020-03-30,5,5,4
E102976,2022-08-04,4,3,5
E102976,2019-05-10,1,2,2
E102977,2023-08-06,5,2,1
E102978,2019-06-22,3,2,1
E102978,2021-07-18,1,2,5
E102978,2023-11-01,3,1,2
E102979,2022-07-02,1,2,4
E102979,2020-05-18,2,5,1
E102979,2023-09-07,2,4,5
E102980,2023-04-20,5,4,4
E102980,2022-11-10,1,1,1
E102980,2022-12-31,1,5,2
E102981,2022-12-06,1,4,2
E102981,2019-10-14,3,3,5
E102981,2022-12-19,5,5,5
E102982,2020-06-16,2,3,2
E102982,2022-09-08,1,2,4
E102983,2020-05-29,4,4,5
E102983,2022-01-13,3,2,2
E102984,2019-05-22,4,4,5
E102984,2020-10-20,3,4,2
E102985,2020-05-29,1,2,4
E102985,2020-03-02,5,1,3
E102986,2019-05-27,3,1,1
E102986,2020-11-18,2,5,5
E102987,2021-08-14,2,5,5
E102987,2020-08-17,1,4,2
E102988,2020-03-02,4,4,1
E102989,2019-10-08,5,3,5
E102989,2022-03-20,4,2,4
E102989,2022-02-02,4,3,5
E102990,2019-08-09,5,2,5
E102990,2019-05-28,5,4,2
E102991,2019-10-17,3,5,3
E102992,2020-03-03,5,3,3
E102992,2021-06-25,3,2,3
E102992,2020-10-20,2,2,2
E102993,2021-01-09,4,1,3
E102993,2021-06-19,4,5,2
E102994,2021-08-20,2,5,3
E102994,2021-08-13,3,1,5
E102995,2023-02-07,3,1,2
E102996,2021-09-19,4,3,3
E102996,2023-05-13,5,4,5
E102997,2021-08-23,1,1,4
E102998,2021-07-29,3,4,1
E102999,2022-05-11,5,5,4
E102999,2020-08-15,3,2,1
E103000,2022-04-02,1,1,1
E103000,2021-08-06,2,2,5
E103001,2019-08-18,2,3,5
E103001,2023-04-17,1,4,3
E103001,2019-05-25,5,3,1
E103002,2022-04-20,4,4,1
E103002,2020-08-15,1,4,1
E103003,2022-09-23,1,5,4
E103003,2020-11-21,5,5,1
E103003,2019-09-12,3,4,2
E103004,2023-01-30,4,5,3
E103004,2020-02-11,2,1,3
E103005,2023-07-28,5,1,1
E103005,2023-03-16,4,3,5
E103005,2020-04-20,2,1,5
E103006,2020-03-16,4,1,3
E103006,2022-07-30,5,5,1
E103006,2022-02-14,1,3,4
E103007,2021-09-12,4,2,1
E103007,2021-04-10,3,5,1
E103007,2022-04-28,4,2,5
E103008,2023-05-27,2,1,2
E103009,2020-03-02,5,4,1
E103009,2023-07-27,4,1,1
E103009,2019-12-15,1,3,2
E103010,2019-06-29,2,3,4
E103010,2022-04-05,3,4,2
E103010,2022-05-06,5,1,1
E103011,2021-09-14,2,1,1
E103012,2022-04-18,2,3,4
E103012,2019-05-22,5,4,2
E103013,2020-09-01,2,5,1
E103013,2021-04-12,5,2,3
E103014,2019-10-03,4,1,4
E103014,2021-01-22,1,4,3
E103014,2020-02-11,2,1,3
E103015,2020-04-21,3,5,4
E103016,2020-06-27,1,3,2
E103016,2022-09-08,5,3,5
E103017,2023-02-28,2,3,5
E103017,2023-06-10,5,4,1
E103017,2019-09-12,5,5,2
E103018,2022-12-05,4,4,5
E103018,2021-04-04,4,5,5
E103018,2021-01-18,2,4,2
E103019,2019-08-05,4,2,1
E103019,2019-12-18,4,4,2
E103019,2022-06-20,5,1,1
E103020,2023-04-03,5,2,3
E103021,2022-06-21,5,5,5
E103021,2022-01-27,4,1,1
E103022,2022-04-06,5,5,3
E103022,2019-11-07,5,2,2
E103023,2021-11-29,3,5,5
E103023,2021-04-23,5,3,5
E103023,2022-08-26,1,5,5
E103024,2022-11-03,4,3,2
E103024,2023-05-25,3,4,2
E103025,2023-05-23,2,4,4
E103025,2022-05-31,2,3,5
E103026,2023-02-06,3,5,5
E103027,2019-06-29,5,3,4
E103028,2021-11-28,1,2,3
E103028,2020-09-01,5,3,4
E103028,2023-03-01,3,3,2
E103029,2023-10-11,2,1,2
E103030,2019-04-21,3,3,3
E103030,2022-01-25,1,2,2
E103031,2022-08-20,2,2,2
E103031,2021-04-18,5,5,4
E103032,2020-12-01,3,5,3
E103032,2022-09-19,4,3,2
E103033,2023-06-19,2,5,2
E103033,2019-03-22,4,2,5
E103034,2021-09-04,5,3,3
E103034,2022-08-11,5,2,2
E103035,2023-10-13,4,4,3
E103036,2020-05-08,5,5,1
E103036,2021-05-25,5,1,1
E103037,2023-04-03,5,1,4
E103037,2023-07-17,4,1,4
E103038,2023-03-30,4,3,5
E103038,2019-06-07,1,4,4
E103039,2022-08-16,4,1,4
E103039,2021-01-08,5,5,5
E103039,2023-01-27,2,5,4
E103040,2023-08-15,2,1,1
E103041,2022-12-17,3,3,1
E103041,2022-06-10,2,5,5
E103041,2020-11-27,2,2,1
E103042,2019-06-21,2,2,2
E103042,2021-04-23,5,3,1
E103042,2022-02-08,4,3,5
E103043,2019-03-30,1,5,3
E103043,2020-10-14,2,3,2
E103044,2020-04-10,5,2,5
E103045,2022-03-21,1,3,2
E103045,2023-02-25,1,2,4
E103046,2022-08-11,1,3,5
E103047,2022-09-30,5,5,2
E103047,2020-09-29,3,3,3
E103048,2019-06-03,2,3,5
E103049,2022-05-20,5,2,1
E103049,2023-10-23,3,4,1
E103050,2021-06-15,2,2,2
E103050,2023-01-11,4,2,5
E103051,2020-08-20,4,2,3
E103051,2021-01-28,4,3,4
E103052,2022-04-09,1,5,2
E103053,2023-10-28,5,4,1
E103053,2023-04-09,1,5,3
E103053,2020-10-20,5,1,5
E103054,2019-03-21,1,5,4
E103054,2022-11-05,2,1,3
E103054,2023-08-16,2,3,1
E103055,2022-03-01,1,5,3
E103056,2020-06-23,3,3,4
E103057,2022-11-19,3,2,2
E103058,2023-09-10,1,3,3
E103058,2020-05-29,2,4,2
E103059,2020-09-06,3,2,3
E103060,2021-11-09,1,4,1
E103061,2021-09-28,2,1,2
E103061,2019-11-07,2,5,5
E103062,2020-04-28,1,4,2
E103063,2020-03-22,4,4,1
E103063,2019-12-03,2,3,3
E103063,2023-09-12,2,5,1
E103064,2019-04-24,1,3,5
E103064,2020-11-13,1,3,2
E103065,2021-11-14,1,3,5
E103066,2021-05-31,5,1,1
E103067,2022-02-06,3,3,3
E103067,2022-04-25,1,2,2
E103068,2021-07-07,4,2,5
E103069,2021-08-29,2,3,4
E103069,2023-07-22,5,1,4
E103070,2021-12-24,2,5,3
E103070,2021-03-14,3,4,5
E103071,2023-03-01,1,1,4
E103072,2020-01-21,4,3,4
E103072,2021-01-17,1,2,1
E103072,2021-01-30,5,2,2
E103073,2020-04-10,4,2,3
E103073,2022-04-06,3,1,4
E103074,2022-10-13,2,1,2
E103074,2019-05-12,1,5,1
E103075,2020-12-16,3,5,1
E103075,2019-05-07,3,4,4
E103075,2022-01-28,4,5,4
E103076,2020-03-05,4,3,5
E103077,2023-01-13,2,4,2
E103077,2020-06-11,1,4,1
E103077,2019-12-17,5,2,1
E103078,2021-10-30,3,4,2
E103078,2022-05-03,4,4,1
E103078,2022-05-28,4,2,3
E103079,2020-05-07,4,3,4
E103080,2020-05-18,5,1,3
E103081,2023-10-20,5,3,4
E103082,2021-03-01,5,2,3
E103082,2021-07-10,2,3,3
E103082,2022-02-01,2,4,2
E103083,2019-09-25,2,1,3
E103083,2022-07-20,4,4,5
E103083,2019-03-23,1,4,5
E103084,2020-02-02,4,5,4
E103084,2020-01-05,3,5,4
E103084,2022-12-19,5,2,5
E103085,2023-02-01,3,5,4
E103086,2022-09-12,3,1,4
E103086,2020-09-16,3,3,5
E103086,2022-04-25,4,3,3
E103087,2021-03-29,4,3,3
E103087,2023-01-03,1,5,2
E103087,2022-02-27,1,4,5
E103088,2020-06-05,3,3,4
E103088,2019-08-30,4,4,3
E103089,2022-08-20,2,4,4
E103089,2023-08-14,4,2,5
E103090,2020-12-22,4,5,1
E103091,2023-08-11,4,4,1
E103091,2021-12-23,4,2,2
E103092,2021-10-23,4,5,2
E103092,2021-02-16,3,3,1
E103093,2022-12-29,2,3,4
E103093,2020-05-30,2,1,2
E103094,2023-03-05,2,4,5
E103094,2023-03-01,2,2,4
E103094,2019-09-07,3,2,4
E103095,2021-05-12,1,4,3
E103096,2019-07-29,4,1,4
E103096,2023-08-08,1,1,1
E103096,2022-07-14,2,4,5
E103097,2021-11-09,2,4,4
E103097,2020-09-20,2,3,3
E103097,2021-08-11,2,1,1
E103098,2022-02-20,2,3,5
E103098,2021-03-19,5,3,4
E103099,2022-12-08,2,5,1
E103099,2019-07-13,3,1,5
E103099,2022-09-03,4,4,4
E103100,2021-07-30,1,5,3
E103100,2021-06-01,4,5,3
E103101,2020-07-17,5,4,4
E103101,2022-11-01,2,5,4
E103102,2022-02-12,3,1,1
E103102,2022-04-18,4,3,3
E103103,2022-02-14,4,1,3
E103104,2020-10-10,1,5,5
E103104,2022-04-12,5,5,4
E103105,2021-02-25,4,3,2
E103106,2023-06-09,2,1,2
E103107,2022-10-28,2,5,2
E103107,2023-10-15,3,2,1
E103107,2022-09-18,3,2,1
E103108,2020-08-18,1,5,1
E103108,2023-01-25,3,4,1
E103108,2020-11-08,3,4,2
E103109,2021-03-21,2,5,3
E103110,2021-07-20,4,5,3
E103110,2021-02-27,5,3,5
E103110,2020-01-23,4,2,1
E103111,2022-01-20,5,3,3
E103111,2022-01-18,1,2,2
E103111,2023-04-17,2,5,3
E103112,2023-05-01,5,1,1
E103113,2023-10-18,4,3,2
E103114,2021-12-28,5,1,3
E103115,2022-11-22,4,5,1
E103116,2020-07-28,3,4,3
E103116,2022-08-10,3,2,1
E103117,2021-06-14,5,1,5
E103117,2019-05-28,1,2,4
E103118,2019-09-08,1,5,1
E103118,2019-08-23,4,1,4
E103118,2022-01-28,4,4,5
E103119,2022-06-17,3,3,5
E103119,2019-05-21,3,3,5
E103119,2023-08-31,2,3,2
E103120,2023-05-13,1,5,2
E103121,2020-02-21,2,3,1
E103121,2020-05-15,4,4,5
E103121,2020-05-24,1,5,1
E103122,2019-09-15,1,1,2
E103123,2023-04-27,4,4,3
E103124,2023-10-21,1,3,4
E103124,2023-01-21,4,1,3
E103124,2020-12-05,2,5,4
E103125,2020-10-09,1,2,4
E103125,2019-06-09,4,2,4
E103126,2019-11-08,3,5,5
E103126,2022-06-23,5,2,5
E103126,2021-02-23,3,5,5
E103127,2023-06-11,2,1,3
E103128,2019-10-20,4,1,4
E103128,2021-05-24,3,2,5
E103128,2023-06-09,4,5,5
E103129,2019-03-27,1,2,2
E103129,2023-04-07,1,1,2
E103130,2021-02-01,5,4,2
E103131,2020-10-20,5,1,1
E103132,2021-08-08,5,4,5
E103133,2021-07-04,2,5,2
E103133,2021-06-24,4,3,5
E103133,2022-03-20,3,3,2
E103134,2023-05-07,3,3,2
E103134,2023-04-27,3,4,4
E103134,2021-02-10,2,4,2
E103135,2020-07-20,2,1,3
E103135,2019-08-11,5,5,3
E103135,2020-06-05,4,2,5
E103136,2020-03-05,1,5,4
E103136,2022-05-31,4,4,3
E103137,2022-01-06,1,4,3
E103138,2019-09-15,5,5,2
E103138,2023-03-27,2,2,2
E103138,2019-03-15,1,5,5
E103139,2020-03-23,3,1,3
E103140,2020-06-30,3,4,3
E103140,2022-02-02,5,3,2
E103140,2021-01-17,1,4,1
E103141,2019-11-09,5,1,3
E103141,2019-06-08,3,5,2
E103142,2022-08-10,4,2,5
E103143,2020-06-13,3,1,4
E103143,2019-11-28,2,4,5
E103144,2020-08-02,1,3,4
E103145,2020-11-23,2,3,4
E103146,2020-03-01,4,5,4
E103146,2019-04-20,3,3,5
E103146,2021-05-24,3,3,4
E103147,2021-02-21,3,2,1
E103147,2022-05-16,1,3,5
E103147,2020-12-31,3,1,3
E103148,2019-07-18,3,2,3
E103148,2022-02-11,5,4,3
E103148,2022-12-25,5,3,4
E103149,2019-09-19,3,5,2
E103150,2021-01-24,2,5,5
E103150,2020-12-23,2,3,4
E103150,2023-10-21,2,1,1
E103151,2022-12-05,4,1,5
E103152,2019-12-13,2,3,2
E103153,2020-02-09,3,5,2
E103154,2021-08-06,1,2,2
E103155,2019-12-14,4,5,1
E103155,2020-07-31,1,2,1
E103155,2021-03-31,1,5,2
E103156,2022-10-16,4,1,1
E103157,2020-08-30,1,2,2
E103158,2019-10-19,4,2,1
E103158,2019-05-19,2,1,1
E103159,2021-05-12,3,1,2
E103159,2023-05-07,3,3,3
E103159,2023-11-03,5,2,5
E103160,2023-07-21,2,5,4
E103160,2020-10-14,1,3,2
E103161,2020-10-08,5,3,5
E103161,2023-01-18,1,1,5
E103162,2022-09-03,3,5,2
E103163,2020-01-30,5,1,5
E103163,2021-12-24,2,3,3
E103164,2021-10-16,5,2,2
E103165,2022-02-02,2,2,3
E103165,2021-05-12,3,3,1
E103166,2023-06-10,4,5,5
E103166,2021-05-11,3,5,4
E103167,2022-03-19,4,4,3
E103168,2021-02-25,1,1,4
E103169,2019-10-16,2,5,5
E103169,2021-03-12,4,5,4
E103170,2021-01-11,5,5,1
E103170,2023-05-29,1,4,2
E103170,2019-05-27,1,5,1
E103171,2022-01-08,5,3,4
E103172,2019-09-14,3,4,4
E103173,2023-08-08,3,5,4
E103173,2020-12-09,5,2,3
E103173,2021-06-02,5,3,1
E103174,2020-07-18,3,4,5
E103174,2021-07-07,4,2,3
E103174,2020-01-29,2,4,5
E103175,2019-05-21,3,3,2
E103175,2021-08-13,1,1,2
E103176,2023-01-08,3,2,2
E103177,2020-01-02,5,2,4
E103177,2019-07-19,5,3,1
E103177,2019-11-14,3,3,1
E103178,2021-12-03,3,2,4
E103178,2023-05-02,2,5,2
E103178,2022-09-14,4,2,5
E103179,2023-07-19,2,5,1
E103179,2023-03-20,2,1,1
E103179,2023-06-02,5,3,4
E103180,2023-08-11,5,1,2
E103180,2023-04-05,4,4,1
E103181,2021-06-14,2,4,3
E103181,2022-01-18,4,2,1
E103182,2020-06-08,4,1,4
E103182,2020-07-17,2,3,5
E103183,2023-03-04,1,5,4
E103183,2023-01-20,2,2,1
E103183,2020-08-03,3,1,2
E103184,2019-09-30,1,2,1
E103185,2022-05-24,1,5,5
E103185,2021-05-31,3,4,1
E103186,2021-12-02,3,2,2
E103186,2021-03-08,2,1,5
E103187,2019-10-02,5,3,1
E103187,2019-05-04,2,2,5
E103188,2023-01-25,2,1,2
E103188,2021-01-16,1,5,2
E103189,2019-04-06,1,4,1
E103190,2019-11-07,5,1,1
E103190,2023-04-13,1,3,5
E103191,2021-06-05,2,5,1
E103192,2020-10-08,4,3,5
E103193,2021-04-01,5,4,3
E103194,2021-10-04,1,4,3
E103194,2022-04-18,1,2,2
E103194,2019-12-20,1,4,2
E103195,2019-04-27,5,1,2
E103196,2023-04-19,4,4,1
E103196,2022-08-16,1,3,4
E103196,2021-07-23,2,1,1
E103197,2022-10-07,5,3,4
E103198,2022-03-24,1,1,3
E103198,2021-04-24,3,2,2
E103199,2020-11-28,5,2,4
E103199,2021-07-27,2,4,3
E103199,2023-05-01,4,2,5
