employee_id,gender,age,education,department,job_role,hire_date,manager_id,location,employment_type
E102692,M,28,Graduate,HR,HR Business Partner,2019-02-04,M325,Bangalore,Full-time
E102693,F,41,Graduate,Operations,Process Manager,2019-02-19,M227,Chennai,Contract
E102694,F,22,Graduate,Operations,Operations Analyst,2023-10-10,M306,Hyderabad,Full-time
E102695,M,38,Graduate,Operations,Operations Analyst,2023-08-13,M255,Hyderabad,Full-time
E102696,F,24,Graduate,HR,HR Executive,2023-07-07,M288,Chennai,Full-time
E102697,F,24,Graduate,IT,Data Analyst,2017-12-29,M213,Pune,Full-time
E102698,F,33,Graduate,Operations,Process Manager,2019-12-04,M261,Mumbai,Full-time
E102699,M,39,Postgraduate,Sales,Account Manager,2017-11-17,M235,Hyderabad,Full-time
E102700,M,43,Graduate,Operations,Process Manager,2022-11-01,M218,Bangalore,Full-time
E102701,M,32,Graduate,IT,Software Engineer,2022-05-10,M263,Bangalore,Full-time
E102702,M,41,Postgraduate,Sales,Sales Executive,2022-02-28,M279,Mumbai,Contract
E102703,M,39,Graduate,Sales,Sales Executive,2018-12-28,M205,Pune,Contract
E102704,M,37,Graduate,HR,HR Executive,2019-03-25,M219,Chennai,Contract
E102705,M,25,Graduate,Finance,Accountant,2020-11-01,M348,Delhi,Full-time
E102706,M,38,Postgraduate,Sales,Sales Executive,2018-04-26,M312,Delhi,Full-time
E102707,M,34,Postgraduate,Operations,Process Manager,2018-06-07,M262,Chennai,Contract
E102708,M,28,Graduate,Operations,Process Manager,2020-01-12,M332,Delhi,Full-time
E102709,F,29,Postgraduate,Sales,Account Manager,2017-08-30,M248,Pune,Contract
E102710,M,33,Graduate,HR,HR Executive,2022-01-27,M304,Delhi,Full-time
E102711,F,35,Graduate,Finance,Accountant,2017-05-08,M258,Chennai,Full-time
E102712,F,40,Postgraduate,Finance,Accountant,2017-05-21,M348,Bangalore,Contract
E102713,M,27,Postgraduate,Sales,Sales Executive,2018-01-01,M201,Delhi,Full-time
E102714,F,40,Postgraduate,Sales,Account Manager,2023-01-02,M296,Hyderabad,Full-time
E102715,F,44,Postgraduate,Sales,Sales Executive,2018-03-16,M333,Hyderabad,Full-time
E102716,F,38,Postgraduate,IT,Software Engineer,2020-01-16,M282,Chennai,Full-time
E102717,F,27,Postgraduate,IT,Data Analyst,2017-06-17,M240,Bangalore,Full-time
E102718,M,43,Graduate,HR,HR Business Partner,2022-10-11,M255,Bangalore,Full-time
E102719,M,36,Postgraduate,HR,HR Business Partner,2020-12-24,M221,Bangalore,Full-time
E102720,F,38,Postgraduate,Finance,Financial Analyst,2021-10-01,M230,Pune,Full-time
E102721,M,37,Graduate,Finance,Accountant,2018-08-07,M345,Delhi,Contract
E102722,M,32,Graduate,Operations,Process Manager,2023-09-14,M265,Chennai,Full-time
E102723,M,44,Graduate,Sales,Account Manager,2018-01-22,M299,Mumbai,Full-time
E102724,M,42,Postgraduate,IT,Data Analyst,2023-12-17,M269,Hyderabad,Full-time
E102725,M,25,Postgraduate,Operations,Operations Analyst,2017-01-10,M203,Delhi,Full-time
E102726,M,22,Graduate,Sales,Sales Executive,2023-10-26,M217,Chennai,Full-time
E102727,M,41,Graduate,HR,HR Business Partner,2019-03-05,M325,Bangalore,Full-time
E102728,M,29,Graduate,IT,Data Analyst,2020-07-30,M229,Chennai,Full-time
E102729,M,29,Graduate,Finance,Financial Analyst,2021-01-03,M283,Bangalore,Contract
E102730,M,36,Graduate,Finance,Accountant,2022-12-31,M254,Delhi,Contract
E102731,F,31,Graduate,Sales,Sales Executive,2022-10-22,M256,Chennai,Full-time
E102732,M,26,Postgraduate,Operations,Operations Analyst,2022-11-05,M328,Chennai,Full-time
E102733,M,31,Graduate,Sales,Account Manager,2018-04-07,M308,Bangalore,Full-time
E102734,F,33,Graduate,Sales,Sales Executive,2021-10-13,M338,Chennai,Full-time
E102735,F,27,Postgraduate,HR,HR Business Partner,2023-04-01,M232,Mumbai,Full-time
E102736,M,34,Postgraduate,HR,HR Executive,2018-03-26,M222,Chennai,Full-time
E102737,M,32,Graduate,IT,QA Engineer,2018-12-19,M202,Hyderabad,Full-time
E102738,F,34,Graduate,Sales,Account Manager,2023-09-03,M289,Pune,Full-time
E102739,F,28,Graduate,Operations,Operations Analyst,2021-09-05,M327,Chennai,Full-time
E102740,M,22,Postgraduate,Sales,Account Manager,2023-04-15,M258,Pune,Full-time
E102741,F,24,Postgraduate,Finance,Financial Analyst,2018-12-12,M214,Pune,Contract
E102742,M,23,Graduate,Sales,Sales Executive,2021-09-19,M206,Hyderabad,Full-time
E102743,M,41,Postgraduate,Sales,Account Manager,2021-07-08,M335,Mumbai,Contract
E102744,M,40,Graduate,Finance,Accountant,2018-04-10,M323,Mumbai,Full-time
E102745,M,32,Postgraduate,HR,HR Executive,2023-05-23,M255,Mumbai,Contract
E102746,F,43,Postgraduate,Finance,Financial Analyst,2021-11-19,M295,Mumbai,Full-time
E102747,F,29,Postgraduate,Operations,Operations Analyst,2023-08-28,M227,Delhi,Full-time
E102748,M,30,Graduate,Finance,Accountant,2023-11-26,M275,Mumbai,Full-time
E102749,F,35,Postgraduate,HR,HR Business Partner,2020-03-08,M322,Mumbai,Full-time
E102750,M,25,Postgraduate,Sales,Account Manager,2023-07-01,M255,Mumbai,Contract
E102751,M,40,Postgraduate,HR,HR Business Partner,2017-09-28,M234,Chennai,Full-time
E102752,M,30,Graduate,HR,HR Executive,2023-05-11,M315,Mumbai,Full-time
E102753,M,41,Graduate,Operations,Operations Analyst,2019-06-26,M288,Mumbai,Contract
E102754,F,32,Postgraduate,Sales,Account Manager,2020-07-18,M293,Bangalore,Full-time
E102755,M,28,Postgraduate,Finance,Accountant,2018-09-15,M345,Mumbai,Full-time
E102756,M,37,Postgraduate,Finance,Accountant,2022-02-02,M312,Bangalore,Contract
E102757,M,34,Graduate,IT,Data Analyst,2017-04-18,M299,Bangalore,Full-time
E102758,M,44,Postgraduate,IT,Software Engineer,2019-03-10,M329,Mumbai,Full-time
E102759,F,33,Graduate,HR,HR Executive,2020-05-21,M336,Chennai,Contract
E102760,M,29,Graduate,HR,HR Business Partner,2022-07-15,M288,Bangalore,Full-time
E102761,M,41,Graduate,Sales,Sales Executive,2019-06-13,M216,Chennai,Full-time
E102762,M,25,Graduate,HR,HR Executive,2020-10-12,M308,Delhi,Contract
E102763,F,41,Graduate,Sales,Sales Executive,2022-02-01,M257,Chennai,Full-time
E102764,F,42,Graduate,Finance,Accountant,2023-04-29,M295,Mumbai,Full-time
E102765,M,27,Graduate,Finance,Accountant,2018-04-10,M243,Pune,Full-time
E102766,M,28,Postgraduate,Finance,Accountant,2019-03-04,M339,Pune,Contract
E102767,F,25,Graduate,Operations,Operations Analyst,2017-09-13,M213,Delhi,Full-time
E102768,F,26,Graduate,Finance,Accountant,2019-11-09,M216,Chennai,Full-time
E102769,M,31,Graduate,Operations,Process Manager,2018-06-12,M320,Delhi,Full-time
E102770,F,29,Postgraduate,Finance,Accountant,2021-04-09,M261,Chennai,Contract
E102771,F,33,Graduate,Operations,Process Manager,2018-02-02,M303,Pune,Full-time
E102772,M,33,Postgraduate,Sales,Sales Executive,2023-08-19,M252,Mumbai,Full-time
E102773,M,25,Postgraduate,Sales,Sales Executive,2023-11-01,M265,Pune,Full-time
E102774,M,32,Postgraduate,Operations,Operations Analyst,2019-04-20,M328,Bangalore,Full-time
E102775,F,23,Postgraduate,Finance,Financial Analyst,2023-01-03,M329,Pune,Full-time
E102776,M,35,Postgraduate,HR,HR Executive,2017-06-28,M265,Hyderabad,Full-time
E102777,F,26,Graduate,Operations,Operations Analyst,2022-06-27,M289,Chennai,Full-time
E102778,M,25,Graduate,Finance,Financial Analyst,2020-03-19,M309,Bangalore,Full-time
E102779,F,29,Postgraduate,Sales,Sales Executive,2023-09-08,M233,Delhi,Contract
E102780,M,35,Postgraduate,Finance,Accountant,2023-08-13,M284,Chennai,Full-time
E102781,F,28,Graduate,Operations,Process Manager,2023-12-14,M324,Bangalore,Full-time
E102782,M,23,Graduate,Finance,Accountant,2021-03-28,M263,Hyderabad,Full-time
E102783,M,26,Graduate,HR,HR Executive,2020-08-26,M212,Delhi,Full-time
E102784,F,40,Graduate,IT,Data Analyst,2017-11-12,M323,Pune,Contract
E102785,M,44,Postgraduate,IT,QA Engineer,2023-11-16,M229,Delhi,Full-time
E102786,M,23,Graduate,Operations,Operations Analyst,2017-09-13,M274,Bangalore,Full-time
E102787,F,42,Graduate,HR,HR Business Partner,2019-11-27,M200,Bangalore,Full-time
E102788,M,32,Postgraduate,HR,HR Business Partner,2018-11-14,M293,Chennai,Full-time
E102789,M,41,Graduate,HR,HR Business Partner,2017-12-15,M283,Bangalore,Full-time
E102790,M,41,Graduate,IT,QA Engineer,2023-08-12,M346,Pune,Contract
E102791,M,41,Graduate,Operations,Operations Analyst,2020-06-30,M311,Bangalore,Full-time
E102792,F,30,Postgraduate,Sales,Account Manager,2022-05-29,M221,Chennai,Full-time
E102793,M,39,Graduate,Finance,Accountant,2017-09-27,M317,Pune,Contract
E102794,F,26,Postgraduate,HR,HR Executive,2018-11-16,M270,Hyderabad,Full-time
E102795,M,44,Graduate,HR,HR Business Partner,2023-07-21,M214,Chennai,Full-time
E102796,F,32,Graduate,IT,Software Engineer,2019-09-13,M311,Mumbai,Full-time
E102797,F,40,Graduate,Operations,Operations Analyst,2017-03-23,M344,Delhi,Full-time
E102798,M,44,Postgraduate,Operations,Process Manager,2017-12-23,M258,Hyderabad,Full-time
E102799,M,29,Graduate,Finance,Accountant,2023-04-04,M208,Mumbai,Full-time
E102800,M,34,Graduate,Sales,Sales Executive,2018-04-02,M339,Bangalore,Full-time
E102801,F,43,Graduate,Operations,Process Manager,2020-06-21,M305,Pune,Full-time
E102802,M,40,Graduate,Operations,Operations Analyst,2023-09-13,M311,Chennai,Full-time
E102803,M,26,Graduate,IT,Data Analyst,2022-06-16,M310,Hyderabad,Full-time
E102804,M,27,Graduate,Sales,Sales Executive,2017-04-15,M298,Chennai,Full-time
E102805,F,25,Graduate,IT,Software Engineer,2018-10-24,M311,Pune,Full-time
E102806,F,25,Graduate,Finance,Accountant,2017-07-22,M232,Bangalore,Full-time
E102807,M,23,Graduate,Operations,Operations Analyst,2022-10-13,M211,Hyderabad,Contract
E102808,F,43,Postgraduate,Operations,Process Manager,2017-04-27,M203,Delhi,Full-time
E102809,F,32,Postgraduate,Finance,Accountant,2023-08-03,M203,Mumbai,Full-time
E102810,M,28,Graduate,Operations,Operations Analyst,2021-05-22,M329,Mumbai,Contract
E102811,F,24,Graduate,Operations,Operations Analyst,2018-09-16,M325,Mumbai,Full-time
E102812,M,43,Graduate,Operations,Process Manager,2018-02-17,M302,Delhi,Full-time
E102813,F,26,Graduate,Operations,Process Manager,2021-11-14,M349,Chennai,Full-time
E102814,F,31,Graduate,Sales,Account Manager,2018-01-10,M295,Chennai,Full-time
E102815,M,35,Graduate,Finance,Accountant,2018-06-27,M308,Pune,Full-time
E102816,M,31,Postgraduate,IT,QA Engineer,2022-05-20,M276,Bangalore,Full-time
E102817,M,39,Graduate,IT,Software Engineer,2022-06-08,M253,Bangalore,Full-time
E102818,M,41,Graduate,Finance,Financial Analyst,2019-10-30,M202,Hyderabad,Full-time
E102819,M,44,Graduate,IT,QA Engineer,2021-03-28,M277,Delhi,Full-time
E102820,M,28,Graduate,Operations,Process Manager,2018-03-09,M304,Delhi,Contract
E102821,F,40,Graduate,HR,HR Business Partner,2021-10-31,M298,Hyderabad,Full-time
E102822,M,25,Graduate,Operations,Operations Analyst,2022-04-19,M224,Chennai,Full-time
E102823,M,27,Graduate,Sales,Sales Executive,2022-05-08,M281,Chennai,Full-time
E102824,M,39,Graduate,Operations,Operations Analyst,2017-08-28,M301,Pune,Full-time
E102825,M,43,Postgraduate,Finance,Accountant,2022-11-28,M331,Hyderabad,Full-time
E102826,F,36,Graduate,Operations,Operations Analyst,2020-07-03,M349,Pune,Full-time
E102827,F,42,Graduate,HR,HR Business Partner,2022-09-01,M319,Pune,Full-time
E102828,F,26,Graduate,HR,HR Executive,2022-03-11,M248,Pune,Contract
E102829,M,23,Graduate,Operations,Operations Analyst,2021-03-06,M284,Bangalore,Full-time
E102830,F,23,Graduate,HR,HR Business Partner,2021-05-18,M328,Delhi,Full-time
E102831,F,34,Postgraduate,IT,QA Engineer,2022-11-17,M270,Bangalore,Full-time
E102832,M,41,Graduate,Finance,Accountant,2018-05-23,M233,Chennai,Full-time
E102833,F,27,Postgraduate,Operations,Operations Analyst,2021-11-26,M249,Delhi,Full-time
E102834,M,40,Postgraduate,HR,HR Executive,2023-12-29,M311,Delhi,Full-time
E102835,F,25,Graduate,IT,QA Engineer,2018-07-24,M326,Pune,Full-time
E102836,M,25,Graduate,Finance,Accountant,2021-04-15,M341,Delhi,Full-time
E102837,M,35,Postgraduate,HR,HR Executive,2021-03-13,M288,Bangalore,Contract
E102838,M,33,Graduate,IT,Data Analyst,2019-03-09,M245,Pune,Contract
E102839,M,37,Graduate,Operations,Process Manager,2017-08-22,M312,Mumbai,Full-time
E102840,F,35,Graduate,Finance,Accountant,2020-10-12,M203,Pune,Full-time
E102841,M,43,Graduate,Finance,Financial Analyst,2019-11-23,M292,Bangalore,Full-time
E102842,F,38,Graduate,HR,HR Executive,2019-07-31,M254,Mumbai,Contract
E102843,F,27,Postgraduate,Operations,Operations Analyst,2020-05-05,M255,Hyderabad,Contract
E102844,F,31,Postgraduate,Operations,Process Manager,2022-07-26,M243,Hyderabad,Full-time
E102845,F,22,Graduate,HR,HR Business Partner,2017-09-15,M302,Delhi,Full-time
E102846,F,35,Graduate,Finance,Accountant,2021-10-25,M241,Chennai,Full-time
E102847,F,35,Graduate,Sales,Sales Executive,2017-05-12,M325,Delhi,Full-time
E102848,F,44,Graduate,Operations,Process Manager,2019-02-12,M310,Bangalore,Contract
E102849,F,38,Graduate,Finance,Accountant,2020-02-24,M232,Chennai,Full-time
E102850,M,31,Postgraduate,Finance,Financial Analyst,2022-07-25,M231,Mumbai,Contract
E102851,M,26,Graduate,HR,HR Executive,2023-04-11,M218,Mumbai,Full-time
E102852,M,23,Postgraduate,Operations,Operations Analyst,2021-06-06,M327,Bangalore,Full-time
E102853,F,27,Postgraduate,Sales,Sales Executive,2023-08-05,M301,Bangalore,Full-time
E102854,M,42,Postgraduate,Finance,Financial Analyst,2020-03-26,M332,Mumbai,Full-time
E102855,F,36,Graduate,Operations,Operations Analyst,2022-09-14,M319,Bangalore,Full-time
E102856,F,31,Graduate,IT,QA Engineer,2023-09-30,M282,Delhi,Full-time
E102857,F,43,Graduate,Operations,Process Manager,2021-11-02,M304,Chennai,Full-time
E102858,F,27,Postgraduate,HR,HR Executive,2020-11-16,M222,Bangalore,Full-time
E102859,F,43,Graduate,Operations,Process Manager,2022-01-30,M260,Bangalore,Full-time
E102860,M,29,Graduate,IT,Software Engineer,2020-07-29,M295,Delhi,Full-time
E102861,F,30,Graduate,Operations,Process Manager,2020-01-02,M290,Hyderabad,Full-time
E102862,F,29,Graduate,Sales,Account Manager,2021-06-30,M339,Mumbai,Full-time
E102863,M,32,Postgraduate,HR,HR Business Partner,2021-04-09,M254,Pune,Full-time
E102864,M,42,Graduate,Finance,Accountant,2018-08-03,M271,Hyderabad,Full-time
E102865,F,30,Graduate,HR,HR Business Partner,2023-11-06,M332,Chennai,Full-time
E102866,F,25,Graduate,Finance,Accountant,2017-10-20,M283,Pune,Full-time
E102867,M,31,Graduate,IT,QA Engineer,2018-06-03,M326,Pune,Contract
E102868,F,25,Graduate,Sales,Sales Executive,2023-03-25,M342,Pune,Full-time
E102869,F,39,Graduate,Finance,Accountant,2021-07-28,M344,Bangalore,Full-time
E102870,F,36,Graduate,Sales,Sales Executive,2020-11-17,M270,Mumbai,Full-time
E102871,F,40,Graduate,Finance,Financial Analyst,2023-02-03,M200,Hyderabad,Full-time
E102872,F,23,Graduate,Operations,Operations Analyst,2017-05-01,M313,Bangalore,Contract
E102873,M,23,Graduate,HR,HR Executive,2021-02-21,M243,Mumbai,Contract
E102874,M,41,Graduate,Finance,Accountant,2019-01-14,M230,Hyderabad,Full-time
E102875,F,33,Graduate,Sales,Account Manager,2021-09-08,M233,Mumbai,Contract
E102876,M,24,Graduate,Operations,Operations Analyst,2019-03-01,M278,Bangalore,Full-time
E102877,M,27,Graduate,Finance,Financial Analyst,2021-03-29,M340,Mumbai,Full-time
E102878,M,29,Graduate,Sales,Sales Executive,2018-01-12,M341,Mumbai,Full-time
E102879,F,25,Postgraduate,HR,HR Business Partner,2021-11-10,M303,Delhi,Contract
E102880,F,38,Graduate,Finance,Financial Analyst,2017-06-18,M300,Bangalore,Full-time
E102881,M,28,Postgraduate,HR,HR Business Partner,2022-12-03,M313,Hyderabad,Full-time
E102882,M,23,Postgraduate,Sales,Account Manager,2020-01-07,M240,Pune,Full-time
E102883,M,37,Graduate,Operations,Operations Analyst,2019-11-12,M221,Pune,Full-time
E102884,M,23,Postgraduate,IT,Data Analyst,2022-06-16,M331,Delhi,Full-time
E102885,F,24,Graduate,Operations,Operations Analyst,2018-04-27,M338,Delhi,Full-time
E102886,F,23,Graduate,Sales,Sales Executive,2018-12-19,M349,Pune,Full-time
E102887,M,43,Graduate,Operations,Process Manager,2020-06-02,M274,Pune,Full-time
E102888,M,40,Graduate,Sales,Account Manager,2023-12-29,M319,Delhi,Contract
E102889,M,34,Graduate,IT,Data Analyst,2019-02-22,M323,Mumbai,Full-time
E102890,M,44,Graduate,Sales,Sales Executive,2019-10-13,M311,Chennai,Full-time
E102891,F,25,Graduate,IT,QA Engineer,2017-12-31,M309,Mumbai,Full-time
E102892,F,42,Postgraduate,HR,HR Executive,2023-11-03,M271,Chennai,Full-time
E102893,M,35,Postgraduate,IT,Data Analyst,2020-01-23,M327,Delhi,Full-time
E102894,F,44,Graduate,Operations,Operations Analyst,2019-12-31,M299,Hyderabad,Full-time
E102895,F,30,Graduate,Operations,Operations Analyst,2023-07-27,M310,Pune,Full-time
E102896,M,25,Postgraduate,Finance,Accountant,2017-11-12,M213,Delhi,Full-time
E102897,F,22,Graduate,HR,HR Business Partner,2023-08-03,M326,Mumbai,Full-time
E102898,F,42,Graduate,HR,HR Executive,2023-04-22,M283,Chennai,Full-time
E102899,F,31,Graduate,IT,Data Analyst,2020-10-13,M240,Bangalore,Full-time
E102900,M,26,Graduate,Sales,Account Manager,2022-11-01,M296,Chennai,Full-time
E102901,F,28,Graduate,HR,HR Executive,2023-02-24,M330,Mumbai,Full-time
E102902,M,39,Graduate,Operations,Process Manager,2023-02-27,M348,Bangalore,Full-time
E102903,F,30,Postgraduate,IT,Software Engineer,2018-08-02,M271,Hyderabad,Full-time
E102904,F,22,Postgraduate,Finance,Financial Analyst,2023-01-14,M308,Chennai,Full-time
E102905,F,27,Postgraduate,Sales,Account Manager,2023-12-20,M237,Bangalore,Full-time
E102906,F,34,Postgraduate,Finance,Financial Analyst,2023-08-06,M312,Mumbai,Full-time
E102907,F,35,Postgraduate,HR,HR Executive,2023-04-29,M222,Chennai,Contract
E102908,M,40,Postgraduate,Operations,Operations Analyst,2017-03-07,M322,Pune,Full-time
E102909,M,34,Postgraduate,Finance,Accountant,2021-02-19,M264,Mumbai,Contract
E102910,M,36,Graduate,Sales,Account Manager,2021-01-03,M293,Mumbai,Full-time
E102911,F,35,Graduate,Sales,Account Manager,2019-11-22,M248,Pune,Full-time
E102912,M,26,Postgraduate,HR,HR Executive,2017-06-16,M216,Mumbai,Full-time
E102913,M,30,Postgraduate,Finance,Financial Analyst,2022-12-28,M276,Hyderabad,Full-time
E102914,M,38,Graduate,Operations,Operations Analyst,2021-02-06,M216,Bangalore,Full-time
E102915,F,25,Graduate,IT,QA Engineer,2022-09-01,M272,Pune,Full-time
E102916,F,39,Postgraduate,Finance,Accountant,2020-06-23,M296,Delhi,Full-time
E102917,M,38,Graduate,Operations,Process Manager,2021-06-09,M325,Hyderabad,Full-time
E102918,M,36,Graduate,Finance,Financial Analyst,2022-12-11,M330,Delhi,Full-time
E102919,M,33,Graduate,HR,HR Executive,2022-01-22,M284,Mumbai,Contract
E102920,M,43,Graduate,Operations,Process Manager,2020-07-11,M337,Hyderabad,Contract
E102921,F,37,Graduate,Sales,Sales Executive,2017-03-28,M284,Pune,Full-time
E102922,M,44,Graduate,Operations,Operations Analyst,2023-01-18,M342,Bangalore,Full-time
E102923,F,25,Postgraduate,HR,HR Executive,2017-08-12,M240,Pune,Full-time
E102924,M,37,Graduate,HR,HR Executive,2018-05-20,M313,Hyderabad,Full-time
E102925,M,36,Graduate,Finance,Financial Analyst,2023-12-10,M241,Delhi,Contract
E102926,M,28,Graduate,Sales,Account Manager,2022-06-16,M236,Chennai,Full-time
E102927,F,28,Graduate,HR,HR Executive,2019-07-02,M214,Mumbai,Full-time
E102928,F,23,Graduate,IT,Software Engineer,2019-11-06,M243,Pune,Full-time
E102929,F,27,Graduate,Finance,Accountant,2017-09-18,M211,Delhi,Full-time
E102930,F,39,Graduate,HR,HR Business Partner,2017-06-27,M213,Bangalore,Full-time
E102931,F,28,Graduate,Sales,Account Manager,2019-06-06,M300,Hyderabad,Full-time
E102932,M,44,Graduate,Finance,Accountant,2017-03-07,M220,Bangalore,Full-time
E102933,M,24,Graduate,IT,Software Engineer,2018-04-06,M246,Hyderabad,Full-time
E102934,M,43,Postgraduate,Sales,Sales Executive,2023-07-04,M268,Bangalore,Full-time
E102935,M,31,Graduate,IT,Software Engineer,2019-08-15,M228,Chennai,Full-time
E102936,F,24,Graduate,Sales,Account Manager,2021-04-29,M341,Chennai,Full-time
E102937,M,27,Graduate,IT,QA Engineer,2019-12-16,M300,Pune,Full-time
E102938,M,23,Graduate,Operations,Operations Analyst,2021-12-24,M311,Bangalore,Full-time
E102939,F,25,Postgraduate,HR,HR Executive,2017-10-14,M255,Mumbai,Full-time
E102940,F,33,Postgraduate,Sales,Account Manager,2019-09-20,M293,Bangalore,Full-time
E102941,F,37,Postgraduate,Finance,Accountant,2023-02-01,M235,Mumbai,Full-time
E102942,F,29,Postgraduate,Finance,Financial Analyst,2023-11-09,M323,Chennai,Full-time
E102943,M,41,Graduate,IT,Data Analyst,2023-05-17,M260,Bangalore,Full-time
E102944,M,42,Graduate,IT,Data Analyst,2020-07-23,M241,Mumbai,Full-time
E102945,M,43,Graduate,Sales,Account Manager,2020-11-09,M326,Pune,Full-time
E102946,F,33,Graduate,Finance,Financial Analyst,2023-10-04,M335,Mumbai,Full-time
E102947,F,26,Graduate,HR,HR Executive,2018-10-27,M324,Pune,Full-time
